primary_label,type,latitude,longitude,rating,filename,duration,has_coordinates,continent
combuz1,call,37.1551,-7.6945,3.5,combuz1/XC446909.ogg,58.392,True,Europe
combuz1,call,50.4625,3.645,5.0,combuz1/XC447564.ogg,14.55,True,Europe
combuz1,call,45.9524,5.071,4.0,combuz1/XC447825.ogg,7.91509375,True,Europe
combuz1,call,45.5055,5.6968,5.0,combuz1/XC448429.ogg,31.3991875,True,Europe
combuz1,call,45.5055,5.6968,5.0,combuz1/XC448430.ogg,15.30775,True,Europe
combuz1,call,50.1547,19.0012,4.5,combuz1/XC451007.ogg,25.6,True,Europe
combuz1,call,53.1661,9.919,3.0,combuz1/XC452830.ogg,58.801625,True,Europe
combuz1,call,49.4254,8.6657,3.0,combuz1/XC453947.ogg,22.5175625,True,Europe
combuz1,call,24.5926,72.7156,5.0,combuz1/XC458051.ogg,7.49715625,True,Asia
combuz1,call,51.3955,23.3218,3.5,combuz1/XC462592.ogg,36.5453125,True,Europe
combuz1,call,47.3388,7.8398,4.0,combuz1/XC462905.ogg,202.109,True,Europe
combuz1,call,49.3981,8.7261,4.5,combuz1/XC463272.ogg,35.00409375,True,Europe
combuz1,call,49.3981,8.7261,4.5,combuz1/XC463273.ogg,77.3746875,True,Europe
combuz1,call,45.4708,10.9892,5.0,combuz1/XC463639.ogg,60.048,True,Europe
combuz1,call,51.4213,5.4732,1.0,combuz1/XC466604.ogg,15.69959375,True,Europe
combuz1,call,48.6063,1.9741,4.0,combuz1/XC475312.ogg,56.47675,True,Europe
combuz1,call,46.0786,11.2251,4.0,combuz1/XC480593.ogg,43.781,True,Europe
combuz1,call,41.7596,44.5458,5.0,combuz1/XC482913.ogg,50.4685625,True,Asia
combuz1,call,38.7923,-27.2044,5.0,combuz1/XC484943.ogg,24.672,True,Europe
combuz1,call,46.0786,11.2251,4.0,combuz1/XC485344.ogg,33.593,True,Europe
combuz1,call,45.9692,5.521,4.0,combuz1/XC485623.ogg,140.95675,True,Europe
combuz1,call,37.177,-7.6071,3.5,combuz1/XC486462.ogg,35.52,True,Europe
combuz1,call,49.0716,1.6453,5.0,combuz1/XC486941.ogg,26.904,True,Europe
combuz1,call,49.0716,1.6453,0.0,combuz1/XC486942.ogg,9.0,True,Europe
combuz1,call,49.0716,1.6453,0.0,combuz1/XC486943.ogg,2.976,True,Europe
combuz1,call,49.0716,1.6453,0.0,combuz1/XC486944.ogg,5.304,True,Europe
combuz1,call,49.0716,1.6453,5.0,combuz1/XC486945.ogg,17.712,True,Europe
combuz1,call,52.7759,-0.7547,5.0,combuz1/XC488714.ogg,20.401625,True,Europe
combuz1,call,48.8306,2.1999,0.0,combuz1/XC489180.ogg,23.352,True,Europe
combuz1,call,48.8306,2.1999,5.0,combuz1/XC489181.ogg,23.256,True,Europe
combuz1,call,51.4959,4.9895,0.0,combuz1/XC489318.ogg,45.408,True,Europe
combuz1,blank,38.7923,-27.2044,4.0,combuz1/XC490034.ogg,46.7853125,True,Europe
combuz1,call,51.8096,16.6488,3.0,combuz1/XC494276.ogg,4.07509375,True,Europe
combuz1,call,52.1618,5.1203,0.0,combuz1/XC494347.ogg,12.46040625,True,Europe
combuz1,call,48.7722,2.12,5.0,combuz1/XC496622.ogg,29.376,True,Europe
combuz1,call,48.2741,10.8188,2.5,combuz1/XC496715.ogg,156.081625,True,Europe
combuz1,call,53.9299,-2.9833,2.5,combuz1/XC499455.ogg,82.076,True,Europe
combuz1,call,37.1538,-7.6735,5.0,combuz1/XC499648.ogg,14.712,True,Europe
combuz1,call,37.1538,-7.6735,2.5,combuz1/XC499654.ogg,10.056,True,Europe
combuz1,call,48.2741,10.8188,1.5,combuz1/XC500730.ogg,452.022,True,Europe
combuz1,call,37.1538,-7.6735,4.5,combuz1/XC502262.ogg,29.976,True,Europe
combuz1,call,51.9538,4.9926,5.0,combuz1/XC503747.ogg,12.852,True,Europe
combuz1,call,50.1725,8.7635,4.0,combuz1/XC504189.ogg,38.426125,True,Europe
combuz1,call,45.6725,-0.5734,5.0,combuz1/XC507679.ogg,17.088,True,Europe
combuz1,call,53.7078,7.2223,2.5,combuz1/XC509240.ogg,21.342,True,Europe
combuz1,call,54.618,-6.2134,5.0,combuz1/XC510736.ogg,35.352,True,Europe
combuz1,call,58.2948,13.5507,5.0,combuz1/XC511684.ogg,24.744,True,Europe
combuz1,call,58.2948,13.5507,5.0,combuz1/XC511685.ogg,70.296,True,Europe
combuz1,call,46.99,7.2528,4.0,combuz1/XC512890.ogg,41.808,True,Europe
combuz1,call,41.5118,-8.327,3.0,combuz1/XC513468.ogg,11.75509375,True,Europe
combuz1,call,41.5624,-8.4266,3.0,combuz1/XC520685.ogg,17.2930625,True,Europe
combuz1,call,52.6904,-0.7217,4.0,combuz1/XC521622.ogg,6.8963125,True,Europe
combuz1,call,42.9425,12.438,3.5,combuz1/XC522317.ogg,7.94121875,True,Europe
combuz1,call,53.9299,-2.9833,2.5,combuz1/XC522513.ogg,26.0963125,True,Europe
combuz1,call,41.5547,-8.3771,3.5,combuz1/XC524749.ogg,116.27103125,True,Europe
combuz1,call,41.5547,-8.3771,4.0,combuz1/XC524760.ogg,89.12978125,True,Europe
combuz1,call,-34.0547,18.8528,4.0,combuz1/XC526851.ogg,11.46696875,True,Africa
combuz1,call,51.963,6.7811,4.0,combuz1/XC527745.ogg,99.2914375,True,Europe
combuz1,call,51.9501,5.7985,4.0,combuz1/XC528621.ogg,7.368,True,Europe
combuz1,call,51.9501,5.7985,4.0,combuz1/XC528622.ogg,8.736,True,Europe
combuz1,call,52.3479,17.1392,2.5,combuz1/XC531031.ogg,19.173875,True,Europe
combuz1,call,52.393,20.5365,5.0,combuz1/XC532306.ogg,31.536,True,Europe
combuz1,call,52.393,20.5365,5.0,combuz1/XC533173.ogg,30.06,True,Europe
combuz1,call,48.6647,1.8492,3.0,combuz1/XC533690.ogg,13.44,True,Europe
combuz1,call,48.6647,1.8492,4.0,combuz1/XC533691.ogg,20.688,True,Europe
combuz1,call,48.6647,1.8492,4.0,combuz1/XC533692.ogg,37.752,True,Europe
combuz1,call,53.8754,-2.9377,1.5,combuz1/XC533897.ogg,18.83428125,True,Europe
combuz1,call,48.7549,1.725,4.0,combuz1/XC535823.ogg,23.40571875,True,Europe
combuz1,call,46.5842,0.2123,4.0,combuz1/XC538277.ogg,61.857,True,Europe
combuz1,call,58.3048,25.1576,4.5,combuz1/XC538532.ogg,75.384,True,Europe
combuz1,call,46.5842,0.2123,4.0,combuz1/XC538678.ogg,57.835,True,Europe
combuz1,call,52.75,-1.0505,3.5,combuz1/XC539055.ogg,16.0653125,True,Europe
combuz1,call,44.0542,1.9527,2.5,combuz1/XC542010.ogg,49.05796875,True,Europe
combuz1,call,51.1715,-0.5644,3.0,combuz1/XC544315.ogg,5.38121875,True,Europe
combuz1,call,45.2867,4.8289,4.5,combuz1/XC545293.ogg,12.61715625,True,Europe
combuz1,call,47.207,7.5276,3.5,combuz1/XC549048.ogg,8.333,True,Europe
combuz1,call,51.7027,21.095,5.0,combuz1/XC552836.ogg,25.416,True,Europe
combuz1,call,43.178,0.3973,3.5,combuz1/XC554260.ogg,11.572,True,Europe
combuz1,call,43.178,0.3973,4.5,combuz1/XC555949.ogg,76.355,True,Europe
combuz1,call,50.6002,-1.1948,1.5,combuz1/XC560207.ogg,16.584,True,Europe
combuz1,call,57.5094,-4.1477,2.5,combuz1/XC563178.ogg,34.768,True,Europe
combuz1,call,37.1551,-7.6945,4.5,combuz1/XC564929.ogg,18.984,True,Europe
combuz1,call,55.0792,47.7359,5.0,combuz1/XC566788.ogg,73.19509375,True,Europe
combuz1,call,50.1357,8.6873,4.0,combuz1/XC568238.ogg,22.2824375,True,Europe
combuz1,call,50.1357,8.6873,4.0,combuz1/XC568240.ogg,22.3608125,True,Europe
combuz1,call,50.1357,8.6873,4.0,combuz1/XC568241.ogg,16.97959375,True,Europe
combuz1,call,50.1357,8.6873,4.0,combuz1/XC568242.ogg,8.12409375,True,Europe
combuz1,call,50.1357,8.6873,4.0,combuz1/XC568243.ogg,68.31021875,True,Europe
combuz1,call,51.901,-8.5417,3.5,combuz1/XC569424.ogg,91.271,True,Europe
combuz1,call,51.8387,-8.0159,3.5,combuz1/XC569996.ogg,47.208,True,Europe
combuz1,call,51.8299,-8.0098,3.5,combuz1/XC569998.ogg,15.144,True,Europe
combuz1,call,42.8373,-8.652,0.0,combuz1/XC570072.ogg,45.81878125,True,Europe
combuz1,call,41.7055,1.5426,3.5,combuz1/XC570579.ogg,203.28,True,Europe
combuz1,call,48.6308,1.7219,3.5,combuz1/XC570742.ogg,25.008,True,Europe
combuz1,call,48.7044,-3.0113,3.0,combuz1/XC574208.ogg,11.363,True,Europe
combuz1,call,51.0766,7.0211,5.0,combuz1/XC576520.ogg,28.55184375,True,Europe
combuz1,call,48.7042,-3.0112,2.5,combuz1/XC576544.ogg,12.355,True,Europe
combuz1,call,43.1779,0.3939,3.5,combuz1/XC577410.ogg,18.384,True,Europe
combuz1,call,51.9028,-8.5517,3.5,combuz1/XC578537.ogg,66.847,True,Europe
combuz1,call,48.7044,-3.0114,3.0,combuz1/XC579130.ogg,10.161,True,Europe
combuz1,call,51.7199,5.9271,4.0,combuz1/XC579382.ogg,53.2375625,True,Europe
combuz1,call,51.7199,5.9271,4.0,combuz1/XC579384.ogg,21.76,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC579720.ogg,113.55428125,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC579874.ogg,185.1036875,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC579877.ogg,280.05878125,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC579895.ogg,336.58775,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC579930.ogg,220.60409375,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC579931.ogg,1391.59509375,True,Europe
combuz1,call,43.711,3.027,3.5,combuz1/XC580032.ogg,54.09959375,True,Europe
combuz1,call,50.4646,3.644,5.0,combuz1/XC580586.ogg,11.65,True,Europe
combuz1,call,50.6013,-1.1968,2.5,combuz1/XC580732.ogg,55.44,True,Europe
combuz1,call,64.1378,20.0755,4.5,combuz1/XC581056.ogg,63.048,True,Europe
combuz1,call,50.6028,-1.189,3.0,combuz1/XC581642.ogg,23.712,True,Europe
combuz1,call,47.982,10.9557,5.0,combuz1/XC581967.ogg,14.6546875,True,Europe
combuz1,call,55.1759,-7.9975,5.0,combuz1/XC582314.ogg,65.88,True,Europe
combuz1,call,52.6318,-1.8809,4.0,combuz1/XC582341.ogg,34.089,True,Europe
combuz1,call,52.0619,-8.2563,4.0,combuz1/XC583384.ogg,56.32,True,Europe
combuz1,call,51.8436,16.6611,3.5,combuz1/XC583531.ogg,22.848,True,Europe
combuz1,call,43.0094,-1.3232,5.0,combuz1/XC583670.ogg,33.432,True,Europe
combuz1,call,52.1716,16.6182,2.5,combuz1/XC584693.ogg,16.992,True,Europe
combuz1,call,51.4791,4.4239,2.0,combuz1/XC586748.ogg,12.643,True,Europe
combuz1,call,50.8852,4.3316,2.5,combuz1/XC588272.ogg,47.30775,True,Europe
combuz1,call,50.114,18.9301,3.5,combuz1/XC590663.ogg,33.12,True,Europe
combuz1,call,51.3532,-0.1461,4.0,combuz1/XC593610.ogg,22.987,True,Europe
combuz1,call,51.9707,5.3833,3.5,combuz1/XC594370.ogg,12.96,True,Europe
combuz1,call,40.7232,-7.0863,2.0,combuz1/XC594510.ogg,9.90040625,True,Europe
combuz1,call,59.4283,13.5951,2.0,combuz1/XC595832.ogg,7.549,True,Europe
combuz1,call,50.1684,8.758,5.0,combuz1/XC596284.ogg,37.8,True,Europe
combuz1,call,48.2741,10.8188,2.0,combuz1/XC597885.ogg,14.236,True,Europe
combuz1,call,53.6067,-1.4376,4.0,combuz1/XC601827.ogg,27.74203125,True,Europe
combuz1,call,57.6182,-7.5064,5.0,combuz1/XC601994.ogg,7.056,True,Europe
combuz1,call,41.7799,2.4527,3.5,combuz1/XC605687.ogg,34.584,True,Europe
combuz1,call,41.3425,1.2918,4.0,combuz1/XC606878.ogg,7.053,True,Europe
combuz1,call,48.6556,2.0553,5.0,combuz1/XC606997.ogg,17.449,True,Europe
combuz1,call,48.6072,1.949,3.0,combuz1/XC606998.ogg,7.053,True,Europe
combuz1,call,44.4654,8.8375,5.0,combuz1/XC607980.ogg,16.561,True,Europe
combuz1,call,46.4362,19.4842,5.0,combuz1/XC608698.ogg,26.04409375,True,Europe
combuz1,call,48.0045,10.9907,4.5,combuz1/XC610260.ogg,96.5224375,True,Europe
combuz1,call,51.4698,23.315,5.0,combuz1/XC612695.ogg,29.772,True,Europe
combuz1,call,51.4698,23.315,5.0,combuz1/XC612696.ogg,25.596,True,Europe
combuz1,call,51.4698,23.315,5.0,combuz1/XC612697.ogg,31.788,True,Europe
combuz1,call,51.4698,23.315,5.0,combuz1/XC612698.ogg,44.856,True,Europe
combuz1,call,51.4698,23.315,5.0,combuz1/XC612704.ogg,56.304,True,Europe
combuz1,call,51.4698,23.315,4.5,combuz1/XC612706.ogg,218.592,True,Europe
combuz1,call,51.4698,23.315,4.5,combuz1/XC612724.ogg,20.016,True,Europe
combuz1,call,51.4698,23.315,4.5,combuz1/XC612901.ogg,129.168,True,Europe
combuz1,call,50.5371,3.4315,4.0,combuz1/XC613336.ogg,23.016,True,Europe
combuz1,call,48.6901,1.7316,5.0,combuz1/XC614022.ogg,29.304,True,Europe
combuz1,call,51.822,-0.489,4.0,combuz1/XC614108.ogg,9.586,True,Europe
combuz1,call,47.2128,9.7009,3.0,combuz1/XC616303.ogg,64.6791875,True,Europe
combuz1,call,41.0624,-4.7733,4.0,combuz1/XC616645.ogg,21.816,True,Europe
combuz1,call,59.1248,18.3501,4.5,combuz1/XC617082.ogg,62.981,True,Europe
combuz1,call,51.955,4.9947,5.0,combuz1/XC618683.ogg,12.56490625,True,Europe
combuz1,call,50.1329,18.957,4.0,combuz1/XC618756.ogg,21.288,True,Europe
combuz1,call,52.5135,21.0734,4.5,combuz1/XC619487.ogg,69.084,True,Europe
combuz1,call,42.3534,-0.7945,3.5,combuz1/XC619514.ogg,35.76,True,Europe
combuz1,call,48.0228,0.1995,3.0,combuz1/XC620287.ogg,7.896,True,Europe
combuz1,call,59.8898,16.3516,1.0,combuz1/XC621445.ogg,138.384,True,Europe
combuz1,call,59.8898,16.3516,1.0,combuz1/XC621446.ogg,7.152,True,Europe
combuz1,call,51.8408,16.6688,3.5,combuz1/XC621631.ogg,16.8,True,Europe
combuz1,call,53.9299,-2.9833,1.5,combuz1/XC621679.ogg,25.39103125,True,Europe
combuz1,call,53.9299,-2.9833,3.0,combuz1/XC621680.ogg,25.33878125,True,Europe
combuz1,call,41.3333,1.9737,4.0,combuz1/XC621996.ogg,57.096,True,Europe
combuz1,call,39.4629,-8.0749,3.5,combuz1/XC622410.ogg,6.336,True,Europe
combuz1,call,50.1329,18.957,3.5,combuz1/XC623152.ogg,15.12,True,Europe
combuz1,call,47.2046,9.7179,3.0,combuz1/XC623200.ogg,101.7991875,True,Europe
combuz1,call,47.2046,9.7179,3.0,combuz1/XC623201.ogg,78.158375,True,Europe
combuz1,call,47.2046,9.7179,3.0,combuz1/XC623202.ogg,13.3746875,True,Europe
combuz1,call,51.9011,-8.5315,3.5,combuz1/XC624253.ogg,123.35,True,Europe
combuz1,call,47.2184,9.7077,3.0,combuz1/XC624903.ogg,24.26775,True,Europe
combuz1,call,47.2184,9.7077,3.0,combuz1/XC624904.ogg,35.89225,True,Europe
combuz1,call,47.9787,-2.1098,3.5,combuz1/XC624906.ogg,73.152,True,Europe
combuz1,call,42.1172,9.4087,5.0,combuz1/XC625433.ogg,7.56,True,Europe
combuz1,call,52.3462,-0.871,4.0,combuz1/XC625438.ogg,12.303,True,Europe
combuz1,call,52.3316,-0.864,4.0,combuz1/XC625439.ogg,121.338,True,Europe
combuz1,call,48.7386,1.7174,3.0,combuz1/XC626528.ogg,23.904,True,Europe
combuz1,call,48.7386,1.7174,4.0,combuz1/XC626650.ogg,23.952,True,Europe
combuz1,call,51.8585,-8.2699,4.0,combuz1/XC626969.ogg,7.941,True,Europe
combuz1,call,52.1849,5.2479,5.0,combuz1/XC627267.ogg,12.486,True,Europe
combuz1,call,52.4478,10.212,4.0,combuz1/XC627718.ogg,13.505,True,Europe
combuz1,call,52.3948,20.5319,5.0,combuz1/XC627882.ogg,46.98,True,Europe
combuz1,call,52.3948,20.5319,5.0,combuz1/XC627883.ogg,17.676,True,Europe
combuz1,call,52.3948,20.5319,5.0,combuz1/XC627885.ogg,10.008,True,Europe
combuz1,call,52.3948,20.5319,5.0,combuz1/XC627886.ogg,22.536,True,Europe
combuz1,call,42.7496,2.27,2.5,combuz1/XC628264.ogg,27.08896875,True,Europe
combuz1,call,46.0042,-1.3357,4.5,combuz1/XC628927.ogg,73.874,True,Europe
combuz1,call,50.0558,18.8868,5.0,combuz1/XC628957.ogg,55.872,True,Europe
combuz1,call,46.7744,6.2823,5.0,combuz1/XC630123.ogg,17.266,True,Europe
combuz1,call,55.7858,12.5822,4.5,combuz1/XC631740.ogg,31.13796875,True,Europe
combuz1,call,51.8987,-8.531,4.5,combuz1/XC635487.ogg,19.121,True,Europe
combuz1,call,49.3644,3.6183,5.0,combuz1/XC636833.ogg,30.511,True,Europe
combuz1,call,41.2243,1.7254,4.5,combuz1/XC637086.ogg,26.906,True,Europe
combuz1,call,52.2321,-8.6701,4.0,combuz1/XC637599.ogg,15.49,True,Europe
combuz1,call,50.1143,18.9276,3.5,combuz1/XC637884.ogg,18.528,True,Europe
combuz1,call,43.3542,-0.3364,4.0,combuz1/XC638047.ogg,60.081,True,Europe
combuz1,call,54.1261,13.3414,3.5,combuz1/XC638218.ogg,55.872,True,Europe
combuz1,call,52.4505,9.265,4.5,combuz1/XC638316.ogg,92.081625,True,Europe
combuz1,both,46.5299,5.9506,5.0,combuz1/XC638478.ogg,41.928,True,Europe
combuz1,call,46.5299,5.9506,5.0,combuz1/XC638480.ogg,10.296,True,Europe
combuz1,call,46.5299,5.9506,5.0,combuz1/XC638482.ogg,17.736,True,Europe
combuz1,call,46.5299,5.9506,4.0,combuz1/XC638483.ogg,49.56,True,Europe
combuz1,call,46.5299,5.9506,5.0,combuz1/XC638485.ogg,18.0,True,Europe
combuz1,call,43.3542,-0.3364,3.5,combuz1/XC638629.ogg,107.702,True,Europe
combuz1,blank,51.0763,7.0154,5.0,combuz1/XC638807.ogg,40.14,True,Europe
combuz1,call,49.7531,24.1562,4.0,combuz1/XC639017.ogg,9.6653125,True,Europe
combuz1,call,50.1142,18.9291,3.5,combuz1/XC640964.ogg,22.344,True,Europe
combuz1,call,53.3077,-3.3727,4.0,combuz1/XC641158.ogg,6.426125,True,Europe
combuz1,call,50.1128,18.9275,4.5,combuz1/XC641626.ogg,58.008,True,Europe
combuz1,call,50.1128,18.9275,5.0,combuz1/XC641629.ogg,15.096,True,Europe
combuz1,call,46.5547,5.9112,4.0,combuz1/XC641994.ogg,27.264,True,Europe
combuz1,call,46.5547,5.9112,4.0,combuz1/XC641996.ogg,12.048,True,Europe
combuz1,call,49.7642,19.3297,3.5,combuz1/XC644448.ogg,28.008,True,Europe
combuz1,call,52.0027,10.6634,3.5,combuz1/XC644639.ogg,18.416,True,Europe
combuz1,call,52.2321,-8.6701,5.0,combuz1/XC647780.ogg,21.342,True,Europe
combuz1,call,52.2321,-8.6701,5.0,combuz1/XC647783.ogg,50.677,True,Europe
combuz1,call,52.2321,-8.6701,4.0,combuz1/XC647784.ogg,50.964,True,Europe
combuz1,call,52.2321,-8.6701,5.0,combuz1/XC647785.ogg,48.953,True,Europe
combuz1,call,52.2321,-8.6701,5.0,combuz1/XC647786.ogg,77.714,True,Europe
combuz1,call,52.2321,-8.6701,5.0,combuz1/XC647788.ogg,10.292,True,Europe
combuz1,both,42.9707,-4.9852,5.0,combuz1/XC649191.ogg,83.43509375,True,Europe
combuz1,call,42.9707,-4.9852,5.0,combuz1/XC649196.ogg,85.94284375,True,Europe
combuz1,call,42.9707,-4.9852,5.0,combuz1/XC649218.ogg,133.7730625,True,Europe
combuz1,call,59.6167,18.2,3.0,combuz1/XC650404.ogg,151.752,True,Europe
combuz1,call,48.6828,-3.0374,3.0,combuz1/XC651914.ogg,9.299,True,Europe
combuz1,call,50.5941,3.3531,4.0,combuz1/XC655983.ogg,33.044,True,Europe
combuz1,call,45.1939,18.2901,5.0,combuz1/XC658351.ogg,5.564,True,Europe
combuz1,call,58.1757,25.9781,3.0,combuz1/XC658966.ogg,45.792,True,Europe
combuz1,call,52.0121,4.9111,5.0,combuz1/XC659491.ogg,24.581,True,Europe
combuz1,call,52.784,9.4303,4.5,combuz1/XC659695.ogg,64.26121875,True,Europe
combuz1,call,43.2285,-6.0462,4.0,combuz1/XC660121.ogg,146.6775625,True,Europe
combuz1,call,42.7126,-8.6822,4.5,combuz1/XC660623.ogg,138.9975625,True,Europe
combuz1,call,51.8979,11.3102,1.0,combuz1/XC661610.ogg,7.653,True,Europe
combuz1,call,47.2235,9.6914,3.0,combuz1/XC662308.ogg,12.38203125,True,Europe
combuz1,call,48.89,9.0629,5.0,combuz1/XC662573.ogg,44.12,True,Europe
combuz1,call,41.5624,-8.4266,3.0,combuz1/XC663005.ogg,52.453,True,Europe
combuz1,call,42.5478,-8.8728,5.0,combuz1/XC665227.ogg,146.5730625,True,Europe
combuz1,call,51.8657,23.8136,4.5,combuz1/XC665246.ogg,25.128,True,Europe
combuz1,call,50.533,3.3845,4.0,combuz1/XC666589.ogg,64.026,True,Europe
combuz1,call,52.853,-6.0858,5.0,combuz1/XC666954.ogg,169.952,True,Europe
combuz1,call,38.5645,14.5722,5.0,combuz1/XC667008.ogg,5.694,True,Europe
combuz1,call,52.4867,10.1579,3.5,combuz1/XC667098.ogg,13.165,True,Europe
combuz1,call,52.5185,10.118,2.5,combuz1/XC667100.ogg,6.295,True,Europe
combuz1,call,57.0164,-6.2791,3.5,combuz1/XC669656.ogg,107.70284375,True,Europe
combuz1,call,51.5443,16.6216,4.0,combuz1/XC669936.ogg,15.744,True,Europe
combuz1,call,51.5443,16.6216,3.0,combuz1/XC669937.ogg,7.248,True,Europe
combuz1,call,43.6307,11.8399,3.0,combuz1/XC669953.ogg,12.48,True,Europe
combuz1,call,52.4566,10.2384,5.0,combuz1/XC670342.ogg,13.113,True,Europe
combuz1,call,52.4566,10.2384,5.0,combuz1/XC670343.ogg,33.671,True,Europe
combuz1,call,47.7907,-0.6461,5.0,combuz1/XC670701.ogg,22.464,True,Europe
combuz1,call,51.9161,16.8574,3.5,combuz1/XC672094.ogg,85.34203125,True,Europe
combuz1,call,52.8769,10.2875,4.0,combuz1/XC672493.ogg,36.284,True,Europe
combuz1,call,52.8769,10.2875,4.0,combuz1/XC672494.ogg,5.015,True,Europe
combuz1,call,51.3672,5.8406,2.5,combuz1/XC672595.ogg,10.083,True,Europe
combuz1,blank,51.9719,16.8119,3.5,combuz1/XC672755.ogg,7.68,True,Europe
combuz1,call,52.588,10.167,4.0,combuz1/XC673506.ogg,16.404,True,Europe
combuz1,call,58.0375,-3.9432,5.0,combuz1/XC674511.ogg,25.33878125,True,Europe
combuz1,call,51.8657,23.8136,4.5,combuz1/XC676905.ogg,35.064,True,Europe
combuz1,call,46.3888,-1.1136,5.0,combuz1/XC678169.ogg,184.848,True,Europe
combuz1,call,60.6734,22.1709,5.0,combuz1/XC678753.ogg,15.264,True,Europe
combuz1,call,50.1709,8.7464,4.0,combuz1/XC685378.ogg,23.904,True,Europe
combuz1,call,52.7977,-6.1599,4.0,combuz1/XC686301.ogg,116.453,True,Europe
combuz1,blank,49.0701,22.8464,3.5,combuz1/XC687906.ogg,20.424,True,Europe
combuz1,call,45.4672,4.2623,5.0,combuz1/XC688154.ogg,33.576,True,Europe
combuz1,call,51.8657,23.8136,5.0,combuz1/XC690064.ogg,21.168,True,Europe
combuz1,call,51.0763,7.0154,5.0,combuz1/XC692059.ogg,33.084,True,Europe
combuz1,call,51.7724,16.6009,5.0,combuz1/XC693023.ogg,6.672,True,Europe
combuz1,blank,55.7535,9.5374,4.0,combuz1/XC694857.ogg,42.648,True,Europe
combuz1,blank,52.3218,20.4891,3.5,combuz1/XC694886.ogg,5.544,True,Europe
combuz1,blank,48.4742,1.4978,3.5,combuz1/XC698338.ogg,23.8236875,True,Europe
combuz1,blank,49.8663,19.2164,1.5,combuz1/XC704818.ogg,14.863,True,Europe
combuz1,blank,32.6817,-16.8858,4.0,combuz1/XC705626.ogg,16.224,True,Europe
combuz1,blank,41.1616,-4.3472,5.0,combuz1/XC709594.ogg,22.752,True,Europe
combuz1,blank,40.0842,15.9619,5.0,combuz1/XC710343.ogg,27.29796875,True,Europe
combuz1,blank,42.8291,-9.0929,5.0,combuz1/XC711814.ogg,20.71509375,True,Europe
combuz1,blank,42.8221,-8.6317,5.0,combuz1/XC711870.ogg,45.74040625,True,Europe
combuz1,blank,54.6661,-5.5896,5.0,combuz1/XC711943.ogg,32.52,True,Europe
combuz1,blank,52.3861,-2.353,4.0,combuz1/XC712087.ogg,25.608,True,Europe
combuz1,blank,55.3297,-2.6281,4.0,combuz1/XC712300.ogg,22.778,True,Europe
combuz1,blank,59.3686,18.0689,5.0,combuz1/XC712659.ogg,26.2,True,Europe
combuz1,blank,49.5044,20.8248,5.0,combuz1/XC712672.ogg,8.04,True,Europe
combuz1,blank,51.0763,7.0154,5.0,combuz1/XC717603.ogg,56.628,True,Europe
combuz1,blank,52.75,0.462,2.5,combuz1/XC718226.ogg,22.77878125,True,Europe
combuz1,blank,50.6041,5.6641,3.5,combuz1/XC718330.ogg,16.84896875,True,Europe
combuz1,blank,49.4837,20.8817,5.0,combuz1/XC718671.ogg,5.76,True,Europe
combuz1,blank,46.3582,6.136,5.0,combuz1/XC720020.ogg,18.384,True,Europe
combuz1,blank,36.5498,51.1327,2.5,combuz1/XC725284.ogg,21.57715625,True,Asia
combuz1,blank,53.8728,-6.6286,4.5,combuz1/XC726425.ogg,10.24,True,Europe
combuz1,blank,48.6331,1.7126,4.5,combuz1/XC728944.ogg,27.3763125,True,Europe
combuz1,blank,52.2393,-6.3464,5.0,combuz1/XC729927.ogg,20.808,True,Europe
combuz1,blank,63.7797,19.8571,5.0,combuz1/XC736209.ogg,5.302,True,Europe
combuz1,blank,41.8074,-8.8626,5.0,combuz1/XC736875.ogg,6.295,True,Europe
combuz1,blank,51.0709,4.3144,4.0,combuz1/XC738061.ogg,18.768,True,Europe
combuz1,blank,42.7797,13.8347,4.0,combuz1/XC738389.ogg,64.32,True,Europe
combuz1,blank,60.7054,17.0633,3.0,combuz1/XC739003.ogg,37.056,True,Europe
combuz1,blank,43.178,0.3973,4.5,combuz1/XC739051.ogg,56.346,True,Europe
combuz1,blank,43.248,-2.3865,5.0,combuz1/XC740759.ogg,30.56325,True,Europe
combuz1,blank,47.996,10.9676,4.5,combuz1/XC741216.ogg,149.6555,True,Europe
combuz1,blank,51.054,7.0379,5.0,combuz1/XC741354.ogg,30.096,True,Europe
combuz1,blank,45.8135,10.3283,5.0,combuz1/XC741620.ogg,77.426,True,Europe
combuz1,blank,51.0699,4.29,3.0,combuz1/XC742350.ogg,8.592,True,Europe
combuz1,blank,52.1963,-6.4439,4.5,combuz1/XC742518.ogg,145.656,True,Europe
combuz1,blank,43.324,-5.8788,3.0,combuz1/XC742540.ogg,14.856,True,Europe
combuz1,blank,50.0619,4.4348,5.0,combuz1/XC744910.ogg,33.216,True,Europe
combuz1,blank,43.0272,0.5847,4.0,combuz1/XC745307.ogg,85.106,True,Europe
combuz1,blank,42.1114,14.4964,4.5,combuz1/XC745792.ogg,19.983,True,Europe
